ensembl_gene_id,gene.x,gene_gencodeV33,chromosome,pLI,LOEUF,prior.dn.ptv,prior.dn.misb,prior.dn.misa,prior.in.ptv,prior.in.misb,prior.in.misa,prior.cc.ptv,prior.cc.misb,prior.cc.misa,gene.y,ensembl_transcript_id,mu_syn,mu_mis,mu_lof,hgnc_symbol
ENSG00000006194,ZNF263,ZNF263,16,5.46E-10,0.969,1.191782249,14.14714762,1.682544956,1.053440756,1.585667216,1.05,1.190748765,3.077927599,1.05,ZNF263,ENST00000219069,8.59E-06,2.14E-05,1.48E-06,ZNF263
ENSG00000006210,CX3CL1,CX3CL1,16,0.60837,0.545,3.219633708,14.14714762,1.682544956,1.340355164,1.585667216,1.05,2.062189684,3.077927599,1.05,CX3CL1,ENST00000006053,7.75E-06,1.48E-05,7.73E-07,CX3CL1
ENSG00000006282,SPATA20,SPATA20,17,1.99E-09,0.698,2.073390021,14.14714762,1.682544956,1.222485528,1.585667216,1.05,1.690804437,3.077927599,1.05,SPATA20,ENST00000006658,1.40E-05,3.16E-05,2.42E-06,SPATA20
ENSG00000006283,CACNA1G,CACNA1G,17,1,0.211,10.12867684,14.14714762,1.682544956,1.529113814,1.585667216,1.05,2.862972115,3.077927599,1.05,CACNA1G,ENST00000359106,4.30E-05,9.30E-05,4.88E-06,CACNA1G
ENSG00000006327,TNFRSF12A,TNFRSF12A,16,0.017995,1.532,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,TNFRSF12A,ENST00000326577,3.21E-06,6.31E-06,4.74E-07,TNFRSF12A
ENSG00000006377,DLX6,DLX6,7,0.92126,0.378,5.67069817,14.14714762,1.682544956,1.455497541,1.585667216,1.05,2.481659992,3.077927599,1.05,DLX6,ENST00000518156,7.37E-06,1.21E-05,6.98E-07,DLX6
ENSG00000006432,MAP3K9,MAP3K9,14,0.11764,0.408,5.098430303,14.14714762,1.682544956,1.437583095,1.585667216,1.05,2.408367481,3.077927599,1.05,MAP3K9,ENST00000555993,1.84E-05,4.22E-05,2.38E-06,MAP3K9
ENSG00000006451,RALA,RALA,7,0.97289,0.269,8.320174403,14.14714762,1.682544956,1.508734207,1.585667216,1.05,2.736829041,3.077927599,1.05,RALA,ENST00000005257,2.21E-06,5.21E-06,6.62E-07,RALA
ENSG00000006453,BAIAP2L1,BAIAP2L1,7,0.00010429,0.649,2.365682151,14.14714762,1.682544956,1.259703284,1.585667216,1.05,1.805095358,3.077927599,1.05,BAIAP2L1,ENST00000005260,9.15E-06,1.75E-05,1.68E-06,BAIAP2L1
ENSG00000006459,KDM7A,KDM7A,7,0.99986,0.229,9.536377539,14.14714762,1.682544956,1.52339722,1.585667216,1.05,2.824808713,3.077927599,1.05,JHDM1D,ENST00000397560,1.14E-05,2.65E-05,2.57E-06,KDM7A
ENSG00000006468,ETV1,ETV1,7,0.93694,0.347,6.330496874,14.14714762,1.682544956,1.472556398,1.585667216,1.05,2.556110916,3.077927599,1.05,ETV1,ENST00000430479,5.15E-06,1.45E-05,1.32E-06,ETV1
ENSG00000006530,AGK,AGK,7,6.00E-09,0.878,1.388149652,14.14714762,1.682544956,1.100859596,1.585667216,1.05,1.32884227,3.077927599,1.05,AGK,ENST00000355413,4.84E-06,1.12E-05,1.66E-06,AGK
ENSG00000006534,ALDH3B1,ALDH3B1,11,6.24E-06,0.995,1.152122025,14.14714762,1.682544956,1.042183347,1.585667216,1.05,1.158042636,3.077927599,1.05,ALDH3B1,ENST00000539229,1.02E-05,2.07E-05,1.23E-06,ALDH3B1
ENSG00000006555,TTC22,TTC22,1,1.71E-06,1.007,1.135136861,14.14714762,1.682544956,1.037338919,1.585667216,1.05,1.143968208,3.077927599,1.05,TTC22,ENST00000371276,1.60E-05,2.89E-05,1.15E-06,TTC22
ENSG00000006576,PHTF2,PHTF2,7,0.00017719,0.545,3.219633708,14.14714762,1.682544956,1.340355164,1.585667216,1.05,2.062189684,3.077927599,1.05,PHTF2,ENST00000416283,7.10E-06,1.90E-05,2.20E-06,PHTF2
ENSG00000006606,CCL26,CCL26,7,0.010114,1.754,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,CCL26,ENST00000394905,8.93E-07,2.46E-06,4.07E-07,CCL26
ENSG00000006607,FARP2,FARP2,2,4.64E-36,1.183,1,14.14714762,1.682544956,1,1.585667216,1.05,1.000836068,3.077927599,1.05,FARP2,ENST00000264042,1.55E-05,3.49E-05,2.95E-06,FARP2
ENSG00000006611,USH1C,USH1C,11,3.97E-18,0.888,1.362960241,14.14714762,1.682544956,1.095090906,1.585667216,1.05,1.311986988,3.077927599,1.05,USH1C,ENST00000005226,1.28E-05,3.18E-05,2.87E-06,USH1C
ENSG00000006625,GGCT,GGCT,7,0.000143,1.335,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,GGCT,ENST00000275428,2.46E-06,5.18E-06,5.55E-07,GGCT
ENSG00000006634,DBF4,DBF4,7,0.99296,0.282,7.954248191,14.14714762,1.682544956,1.503391893,1.585667216,1.05,2.707459339,3.077927599,1.05,DBF4,ENST00000265728,5.83E-06,1.45E-05,1.62E-06,DBF4
ENSG00000006638,TBXA2R,TBXA2R,19,0.00012823,1.361,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,TBXA2R,ENST00000411851,1.06E-05,2.10E-05,6.65E-07,TBXA2R
ENSG00000006652,IFRD1,IFRD1,7,0.0012141,0.674,2.209247551,14.14714762,1.682544956,1.240581151,1.585667216,1.05,1.746106391,3.077927599,1.05,IFRD1,ENST00000403825,5.12E-06,1.32E-05,1.17E-06,IFRD1
ENSG00000006659,LGALS14,LGALS14,19,0.0002747,1.531,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,LGALS14,ENST00000360675,1.93E-06,5.16E-06,4.80E-07,LGALS14
ENSG00000006695,COX10,COX10,17,0.08405,0.611,2.636315374,14.14714762,1.682544956,1.289124574,1.585667216,1.05,1.897135041,3.077927599,1.05,COX10,ENST00000261643,6.89E-06,1.49E-05,8.02E-07,COX10
ENSG00000006704,GTF2IRD1,GTF2IRD1,7,0.90039,0.329,6.746775429,14.14714762,1.682544956,1.481772548,1.585667216,1.05,2.598704846,3.077927599,1.05,GTF2IRD1,ENST00000455841,1.92E-05,3.84E-05,2.63E-06,GTF2IRD1
ENSG00000006712,PAF1,PAF1,19,0.00016932,0.622,2.553598198,14.14714762,1.682544956,1.2805779,1.585667216,1.05,1.870222995,3.077927599,1.05,PAF1,ENST00000221265,7.33E-06,1.77E-05,1.61E-06,PAF1
ENSG00000006715,VPS41,VPS41,7,4.42E-18,0.84,1.493816961,14.14714762,1.682544956,1.123888774,1.585667216,1.05,1.396348651,3.077927599,1.05,VPS41,ENST00000310301,8.15E-06,2.23E-05,3.02E-06,VPS41
ENSG00000006740,ARHGAP44,ARHGAP44,17,0.99988,0.22,9.829041012,14.14714762,1.682544956,1.526323922,1.585667216,1.05,2.844018337,3.077927599,1.05,ARHGAP44,ENST00000379672,1.31E-05,2.66E-05,2.55E-06,ARHGAP44
ENSG00000006744,ELAC2,ELAC2,17,1.72E-20,1.046,1.085003573,14.14714762,1.682544956,1.023040006,1.585667216,1.05,1.10242617,3.077927599,1.05,ELAC2,ENST00000338034,1.32E-05,2.91E-05,2.37E-06,ELAC2
ENSG00000006747,SCIN,SCIN,7,1.72E-36,1.657,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,SCIN,ENST00000297029,8.89E-06,2.01E-05,2.03E-06,SCIN
ENSG00000006788,MYH13,MYH13,17,8.05E-40,0.895,1.345923976,14.14714762,1.682544956,1.091129159,1.585667216,1.05,1.300422582,3.077927599,1.05,MYH13,ENST00000418404,2.86E-05,6.15E-05,4.78E-06,MYH13
ENSG00000006831,ADIPOR2,ADIPOR2,12,0.36218,0.518,3.508429311,14.14714762,1.682544956,1.360958193,1.585667216,1.05,2.130884385,3.077927599,1.05,ADIPOR2,ENST00000357103,3.80E-06,1.07E-05,9.75E-07,ADIPOR2
ENSG00000006837,CDKL3,CDKL3,5,2.26E-12,1.148,1,14.14714762,1.682544956,1,1.585667216,1.05,1.020898157,3.077927599,1.05,CDKL3,ENST00000265334,5.19E-06,1.38E-05,1.57E-06,CDKL3
ENSG00000007001,UPP2,UPP2,2,0.0012599,0.897,1.341144015,14.14714762,1.682544956,1.090008991,1.585667216,1.05,1.297154375,3.077927599,1.05,UPP2,ENST00000605860,4.20E-06,1.05E-05,7.74E-07,UPP2
ENSG00000007038,PRSS21,PRSS21,16,1.32E-07,1.319,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,PRSS21,ENST00000005995,5.97E-06,1.24E-05,1.01E-06,PRSS21
ENSG00000007047,MARK4,MARK4,19,0.99777,0.258,8.640949012,14.14714762,1.682544956,1.513034866,1.585667216,1.05,2.761404093,3.077927599,1.05,MARK4,ENST00000262891,1.46E-05,3.35E-05,2.06E-06,MARK4
ENSG00000007062,PROM1,PROM1,4,1.95E-22,1.051,1.079113649,14.14714762,1.682544956,1.021360077,1.585667216,1.05,1.097545584,3.077927599,1.05,PROM1,ENST00000510224,1.05E-05,2.40E-05,2.56E-06,PROM1
ENSG00000007080,CCDC124,CCDC124,19,0.27576,0.8,1.624416651,14.14714762,1.682544956,1.149857929,1.585667216,1.05,1.472962227,3.077927599,1.05,CCDC124,ENST00000597436,5.02E-06,1.16E-05,4.48E-07,CCDC124
ENSG00000007129,CEACAM21,CEACAM21,19,1.24E-12,1.696,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,CEACAM21,ENST00000401445,4.19E-06,8.65E-06,7.41E-07,CEACAM21
ENSG00000007168,PAFAH1B1,PAFAH1B1,17,0.99995,0.107,14.00096657,14.14714762,1.682544956,1.552616462,1.585667216,1.05,3.049991589,3.077927599,1.05,PAFAH1B1,ENST00000397195,4.43E-06,1.24E-05,1.70E-06,PAFAH1B1
ENSG00000007171,NOS2,NOS2,17,4.03E-15,0.755,1.799550284,14.14714762,1.682544956,1.180903652,1.585667216,1.05,1.565364736,3.077927599,1.05,NOS2,ENST00000313735,1.72E-05,3.92E-05,2.84E-06,NOS2
ENSG00000007174,DNAH9,DNAH9,17,3.05E-60,0.722,1.950244722,14.14714762,1.682544956,1.20471093,1.585667216,1.05,1.636923748,3.077927599,1.05,DNAH9,ENST00000262442,5.90E-05,0.000136093,1.02E-05,DNAH9
ENSG00000007202,KIAA0100,KIAA0100,17,5.44E-09,0.421,4.870007967,14.14714762,1.682544956,1.429396217,1.585667216,1.05,2.376241515,3.077927599,1.05,KIAA0100,ENST00000528896,2.35E-05,6.63E-05,5.93E-06,BLTP2
ENSG00000007216,SLC13A2,SLC13A2,17,1.29E-13,1.146,1,14.14714762,1.682544956,1,1.585667216,1.05,1.022157392,3.077927599,1.05,SLC13A2,ENST00000444914,1.12E-05,2.17E-05,1.46E-06,SLC13A2
ENSG00000007237,GAS7,AC005747.1,17,0.8523,0.362,6.002360104,14.14714762,1.682544956,1.464488178,1.585667216,1.05,2.520254245,3.077927599,1.05,GAS7,ENST00000432992,8.91E-06,1.86E-05,1.54E-06,GAS7
ENSG00000007255,TRAPPC6A,TRAPPC6A,19,5.15E-08,1.866,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,TRAPPC6A,ENST00000006275,3.78E-06,6.96E-06,3.92E-07,TRAPPC6A
ENSG00000007264,MATK,MATK,19,2.31E-06,0.765,1.757777963,14.14714762,1.682544956,1.173853434,1.585667216,1.05,1.544295408,3.077927599,1.05,MATK,ENST00000395045,1.13E-05,2.35E-05,1.87E-06,MATK
ENSG00000007306,CEACAM7,CEACAM7,19,1.35E-07,1.527,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,CEACAM7,ENST00000006724,3.81E-06,7.79E-06,5.96E-07,CEACAM7
ENSG00000007312,CD79B,CD79B,17,0.9163,0.384,5.551122096,14.14714762,1.682544956,1.452024502,1.585667216,1.05,2.467097179,3.077927599,1.05,CD79B,ENST00000392795,3.72E-06,8.19E-06,6.15E-07,CD79B
ENSG00000007314,SCN4A,SCN4A,17,0.01294,0.378,5.67069817,14.14714762,1.682544956,1.455497541,1.585667216,1.05,2.481659992,3.077927599,1.05,SCN4A,ENST00000435607,3.33E-05,6.67E-05,3.78E-06,SCN4A
ENSG00000007341,ST7L,ST7L,1,2.20E-09,0.868,1.414383972,14.14714762,1.682544956,1.106753234,1.585667216,1.05,1.346083984,3.077927599,1.05,ST7L,ENST00000358039,6.45E-06,1.47E-05,1.62E-06,ST7L
ENSG00000007372,PAX6,PAX6,11,0.99975,0.169,11.61519509,14.14714762,1.682544956,1.540373046,1.585667216,1.05,2.947177616,3.077927599,1.05,PAX6,ENST00000419022,6.76E-06,1.41E-05,1.77E-06,PAX6
ENSG00000007376,RPUSD1,RPUSD1,16,1.67E-10,1.889,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,RPUSD1,ENST00000561734,7.39E-06,1.46E-05,5.28E-07,RPUSD1
ENSG00000007384,RHBDF1,RHBDF1,16,5.41E-15,0.935,1.257179366,14.14714762,1.682544956,1.069764165,1.585667216,1.05,1.238191682,3.077927599,1.05,RHBDF1,ENST00000262316,1.74E-05,3.89E-05,2.32E-06,RHBDF1
ENSG00000007392,LUC7L,LUC7L,16,0.46952,0.452,4.37157344,14.14714762,1.682544956,1.408848923,1.585667216,1.05,2.298758293,3.077927599,1.05,LUC7L,ENST00000293872,5.39E-06,1.69E-05,1.41E-06,LUC7L
ENSG00000007402,CACNA2D2,CACNA2D2,3,0.99997,0.229,9.536377539,14.14714762,1.682544956,1.52339722,1.585667216,1.05,2.824808713,3.077927599,1.05,CACNA2D2,ENST00000479441,2.21E-05,4.38E-05,3.78E-06,CACNA2D2
ENSG00000007516,BAIAP3,BAIAP3,16,4.38E-32,1.035,1.098382299,14.14714762,1.682544956,1.026855881,1.585667216,1.05,1.113512219,3.077927599,1.05,BAIAP3,ENST00000324385,2.51E-05,4.92E-05,3.23E-06,BAIAP3
ENSG00000007520,TSR3,TSR3,16,0.0011406,1.147,1,14.14714762,1.682544956,1,1.585667216,1.05,1.021526206,3.077927599,1.05,TSR3,ENST00000007390,8.26E-06,1.57E-05,6.42E-07,TSR3
ENSG00000007541,PIGQ,PIGQ,16,1.36E-06,0.904,1.324712833,14.14714762,1.682544956,1.086130198,1.585667216,1.05,1.285842736,3.077927599,1.05,PIGQ,ENST00000026218,1.51E-05,3.05E-05,1.60E-06,PIGQ
ENSG00000007545,CRAMP1L,CRAMP1,16,0.050239,0.417,4.939053294,14.14714762,1.682544956,1.431942407,1.585667216,1.05,2.386149681,3.077927599,1.05,CRAMP1L,ENST00000397412,2.66E-05,5.12E-05,2.44E-06,CRAMP1
ENSG00000007908,SELE,SELE,1,7.91E-10,0.86,1.436156331,14.14714762,1.682544956,1.111555623,1.585667216,1.05,1.360150184,3.077927599,1.05,SELE,ENST00000333360,6.43E-06,1.56E-05,1.42E-06,SELE
ENSG00000007923,DNAJC11,DNAJC11,1,0.99893,0.244,9.064169214,14.14714762,1.682544956,1.518214698,1.585667216,1.05,2.792280651,3.077927599,1.05,DNAJC11,ENST00000377577,8.57E-06,1.88E-05,2.04E-06,DNAJC11
ENSG00000007933,FMO3,FMO3,1,6.51E-16,1.584,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,FMO3,ENST00000367755,5.77E-06,1.41E-05,1.06E-06,FMO3
ENSG00000007944,MYLIP,MYLIP,6,0.18431,0.536,3.312286417,14.14714762,1.682544956,1.347263078,1.585667216,1.05,2.085043645,3.077927599,1.05,MYLIP,ENST00000356840,6.68E-06,1.40E-05,9.45E-07,MYLIP
ENSG00000007968,E2F2,E2F2,1,0.25505,0.561,3.063267074,14.14714762,1.682544956,1.328001415,1.585667216,1.05,2.021717413,3.077927599,1.05,E2F2,ENST00000361729,8.55E-06,1.50E-05,9.37E-07,E2F2
ENSG00000008018,PSMB1,PSMB1,6,0.96996,0.276,8.121376291,14.14714762,1.682544956,1.505892388,1.585667216,1.05,2.721056804,3.077927599,1.05,PSMB1,ENST00000262193,3.51E-06,7.58E-06,5.87E-07,PSMB1
ENSG00000008083,JARID2,JARID2,6,0.99999,0.188,10.92542224,14.14714762,1.682544956,1.535629922,1.585667216,1.05,2.910063489,3.077927599,1.05,JARID2,ENST00000341776,2.24E-05,4.64E-05,2.77E-06,JARID2
ENSG00000008118,CAMK1G,CAMK1G,1,0.00039801,0.686,2.139652007,14.14714762,1.682544956,1.231497084,1.585667216,1.05,1.718285027,3.077927599,1.05,CAMK1G,ENST00000009105,5.98E-06,1.39E-05,1.15E-06,CAMK1G
ENSG00000008128,CDK11A,CDK11A,1,1.39E-17,1.291,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,CDK11A,ENST00000404249,1.37E-05,3.07E-05,2.36E-06,CDK11A
ENSG00000008130,NADK,NADK,1,1.13E-10,0.994,1.153571904,14.14714762,1.682544956,1.042596873,1.585667216,1.05,1.159244049,3.077927599,1.05,NADK,ENST00000344463,1.22E-05,2.32E-05,1.56E-06,NADK
ENSG00000008196,TFAP2B,TFAP2B,6,0.99023,0.259,8.611362069,14.14714762,1.682544956,1.512652265,1.585667216,1.05,2.759181023,3.077927599,1.05,TFAP2B,ENST00000393655,1.10E-05,1.90E-05,1.02E-06,TFAP2B
ENSG00000008197,TFAP2D,TFAP2D,6,0.99199,0.252,8.820267595,14.14714762,1.682544956,1.515295205,1.585667216,1.05,2.774694247,3.077927599,1.05,TFAP2D,ENST00000008391,7.43E-06,1.49E-05,7.68E-07,TFAP2D
ENSG00000008226,DLEC1,DLEC1,3,2.13E-35,0.911,1.308734421,14.14714762,1.682544956,1.082317408,1.585667216,1.05,1.27473099,3.077927599,1.05,DLEC1,ENST00000308059,2.49E-05,5.58E-05,4.35E-06,DLEC1
ENSG00000008256,CYTH3,CYTH3,7,0.72252,0.421,4.870007967,14.14714762,1.682544956,1.429396217,1.585667216,1.05,2.376241515,3.077927599,1.05,CYTH3,ENST00000350796,7.26E-06,1.49E-05,1.27E-06,CYTH3
ENSG00000008277,ADAM22,ADAM22,7,0.25101,0.363,5.981080602,14.14714762,1.682544956,1.463937852,1.585667216,1.05,2.517852473,3.077927599,1.05,ADAM22,ENST00000265727,1.16E-05,2.72E-05,3.14E-06,ADAM22
ENSG00000008282,SYPL1,SYPL1,7,0.046723,0.818,1.562973998,14.14714762,1.682544956,1.137966959,1.585667216,1.05,1.437811568,3.077927599,1.05,SYPL1,ENST00000011473,3.10E-06,7.22E-06,5.72E-07,SYPL1
ENSG00000008283,CYB561,CYB561,17,0.61092,0.543,3.239922926,14.14714762,1.682544956,1.341893182,1.585667216,1.05,2.067263519,3.077927599,1.05,CYB561,ENST00000392976,5.80E-06,1.00E-05,5.45E-07,CYB561
ENSG00000008294,SPAG9,SPAG9,17,1,0.142,12.63483661,14.14714762,1.682544956,1.546245179,1.585667216,1.05,2.996112541,3.077927599,1.05,SPAG9,ENST00000262013,1.54E-05,3.78E-05,3.65E-06,SPAG9
ENSG00000008300,CELSR3,CELSR3,3,0.99998,0.245,9.033380008,14.14714762,1.682544956,1.517855666,1.585667216,1.05,2.790091004,3.077927599,1.05,CELSR3,ENST00000164024,6.33E-05,0.000142102,6.90E-06,CELSR3
ENSG00000008311,AASS,AASS,7,2.31E-12,0.809,1.593124787,14.14714762,1.682544956,1.143872075,1.585667216,1.05,1.455252093,3.077927599,1.05,AASS,ENST00000393376,9.69E-06,2.51E-05,1.96E-06,AASS
ENSG00000008323,PLEKHG6,PLEKHG6,12,3.72E-19,1.001,1.143534555,14.14714762,1.682544956,1.039734072,1.585667216,1.05,1.150926796,3.077927599,1.05,PLEKHG6,ENST00000396988,1.13E-05,2.84E-05,3.12E-06,PLEKHG6
ENSG00000008324,SS18L2,SS18L2,3,0.01548,1.598,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,SS18L2,ENST00000447630,1.30E-06,2.88E-06,1.95E-07,SS18L2
ENSG00000008382,MPND,MPND,19,5.27E-05,0.875,1.395908048,14.14714762,1.682544956,1.102614736,1.585667216,1.05,1.333974577,3.077927599,1.05,MPND,ENST00000262966,1.13E-05,2.00E-05,1.01E-06,MPND
ENSG00000008394,MGST1,MGST1,12,0.0026577,1.72,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,MGST1,ENST00000396209,1.50E-06,4.22E-06,2.67E-07,MGST1
ENSG00000008405,CRY1,CRY1,12,1.66E-09,0.814,1.576236187,14.14714762,1.682544956,1.140581316,1.585667216,1.05,1.445529275,3.077927599,1.05,CRY1,ENST00000008527,6.16E-06,1.69E-05,2.12E-06,CRY1
ENSG00000008438,PGLYRP1,PGLYRP1,19,1.79E-05,1.787,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,PGLYRP1,ENST00000008938,3.47E-06,8.11E-06,4.72E-07,PGLYRP1
ENSG00000008441,NFIX,NFIX,19,0.99903,0.149,12.36708541,14.14714762,1.682544956,1.544806652,1.585667216,1.05,2.983943709,3.077927599,1.05,NFIX,ENST00000397661,9.15E-06,1.80E-05,9.80E-07,NFIX
ENSG00000008513,ST3GAL1,ST3GAL1,8,0.58269,0.495,3.781813811,14.14714762,1.682544956,1.378143069,1.585667216,1.05,2.189570827,3.077927599,1.05,ST3GAL1,ENST00000319914,6.20E-06,1.21E-05,7.59E-07,ST3GAL1
ENSG00000008516,MMP25,MMP25,16,8.73E-14,1.245,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,MMP25,ENST00000336577,1.38E-05,2.70E-05,1.58E-06,MMP25
ENSG00000008517,IL32,IL32,16,3.75E-09,1.917,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,IL32,ENST00000525643,2.51E-06,5.76E-06,7.12E-07,IL32
ENSG00000008710,PKD1,PKD1,16,1,0.179,11.2488109,14.14714762,1.682544956,1.537946027,1.585667216,1.05,2.927873494,3.077927599,1.05,PKD1,ENST00000262304,0.000109781,0.000206184,7.47E-06,PKD1
ENSG00000008735,MAPK8IP2,MAPK8IP2,22,0.99997,0.1,14.28027868,14.14714762,1.682544956,1.553698821,1.585667216,1.05,3.059133345,3.077927599,1.05,MAPK8IP2,ENST00000329492,2.56E-05,4.27E-05,1.85E-06,MAPK8IP2
ENSG00000008838,MED24,MED24,17,3.32E-11,0.698,2.073390021,14.14714762,1.682544956,1.222485528,1.585667216,1.05,1.690804437,3.077927599,1.05,MED24,ENST00000394128,1.59E-05,3.41E-05,2.62E-06,MED24
ENSG00000008853,RHOBTB2,RHOBTB2,8,0.013306,0.497,3.756962946,14.14714762,1.682544956,1.376665752,1.585667216,1.05,2.184468145,3.077927599,1.05,RHOBTB2,ENST00000519685,1.22E-05,2.93E-05,1.83E-06,RHOBTB2
ENSG00000008869,HEATR5B,HEATR5B,2,3.07E-22,0.632,2.481567901,14.14714762,1.682544956,1.272825983,1.585667216,1.05,1.845941466,3.077927599,1.05,HEATR5B,ENST00000233099,2.19E-05,5.83E-05,6.07E-06,HEATR5B
ENSG00000008952,SEC62,SEC62,3,0.98295,0.297,7.549479325,14.14714762,1.682544956,1.496881457,1.585667216,1.05,2.673166408,3.077927599,1.05,SEC62,ENST00000337002,3.48E-06,9.70E-06,1.06E-06,SEC62
ENSG00000008988,RPS20,RPS20,8,0.020686,1.01,1.131008373,14.14714762,1.682544956,1.036161409,1.585667216,1.05,1.140547216,3.077927599,1.05,RPS20,ENST00000519807,1.94E-06,4.62E-06,6.31E-07,RPS20
ENSG00000009307,CSDE1,CSDE1,1,1,0.144,12.55815843,14.14714762,1.682544956,1.545839292,1.585667216,1.05,2.992677761,3.077927599,1.05,CSDE1,ENST00000438362,8.53E-06,2.41E-05,2.28E-06,CSDE1
ENSG00000009335,UBE3C,UBE3C,7,1,0.183,11.10431192,14.14714762,1.682544956,1.536932414,1.585667216,1.05,2.920005862,3.077927599,1.05,UBE3C,ENST00000348165,1.43E-05,3.15E-05,3.07E-06,UBE3C
ENSG00000009413,REV3L,REV3L,6,1,0.117,13.60565293,14.14714762,1.682544956,1.550949805,1.585667216,1.05,3.035906319,3.077927599,1.05,REV3L,ENST00000358835,2.89E-05,7.84E-05,7.06E-06,REV3L
ENSG00000009709,PAX7,PAX7,1,0.14469,0.558,3.09179857,14.14714762,1.682544956,1.330323627,1.585667216,1.05,2.029288423,3.077927599,1.05,PAX7,ENST00000375375,1.09E-05,2.21E-05,1.22E-06,PAX7
ENSG00000009724,MASP2,MASP2,1,3.04E-14,1.146,1,14.14714762,1.682544956,1,1.585667216,1.05,1.022157392,3.077927599,1.05,MASP2,ENST00000400897,1.05E-05,2.21E-05,1.40E-06,MASP2
ENSG00000009765,IYD,IYD,6,0.0040758,0.884,1.372913672,14.14714762,1.682544956,1.097383151,1.585667216,1.05,1.31868221,3.077927599,1.05,IYD,ENST00000229447,3.49E-06,8.69E-06,6.40E-07,IYD
ENSG00000009780,FAM76A,FAM76A,1,1.04E-05,0.932,1.263363233,14.14714762,1.682544956,1.071288215,1.585667216,1.05,1.242624581,3.077927599,1.05,FAM76A,ENST00000010299,3.88E-06,9.29E-06,1.04E-06,FAM76A
ENSG00000009790,TRAF3IP3,TRAF3IP3,1,2.19E-12,0.87,1.409051204,14.14714762,1.682544956,1.105564688,1.585667216,1.05,1.342605114,3.077927599,1.05,TRAF3IP3,ENST00000367024,5.68E-06,1.41E-05,1.92E-06,TRAF3IP3
ENSG00000009830,POMT2,POMT2,14,9.43E-12,0.795,1.642309911,14.14714762,1.682544956,1.153217303,1.585667216,1.05,1.482915664,3.077927599,1.05,POMT2,ENST00000261534,1.07E-05,2.50E-05,2.28E-06,POMT2
ENSG00000009844,VTA1,VTA1,6,0.00039935,0.902,1.329360578,14.14714762,1.682544956,1.087231747,1.585667216,1.05,1.289054363,3.077927599,1.05,VTA1,ENST00000367630,3.64E-06,8.68E-06,8.40E-07,VTA1
ENSG00000009950,MLXIPL,MLXIPL,7,0.047771,0.473,4.069767469,14.14714762,1.682544956,1.394130881,1.585667216,1.05,2.245605301,3.077927599,1.05,MLXIPL,ENST00000313375,1.61E-05,3.52E-05,1.65E-06,MLXIPL
ENSG00000009954,BAZ1B,BAZ1B,7,1,0.109,13.92156099,14.14714762,1.682544956,1.552294097,1.585667216,1.05,3.047267922,3.077927599,1.05,BAZ1B,ENST00000339594,1.53E-05,4.29E-05,3.73E-06,BAZ1B
ENSG00000010017,RANBP9,RANBP9,6,0.99999,0.13,13.09787721,14.14714762,1.682544956,1.548592311,1.585667216,1.05,3.015970493,3.077927599,1.05,RANBP9,ENST00000011619,1.40E-05,2.57E-05,2.11E-06,RANBP9
ENSG00000010030,ETV7,ETV7,6,3.96E-14,1.528,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,ETV7,ENST00000340181,5.96E-06,1.22E-05,1.19E-06,ETV7
ENSG00000010072,SPRTN,SPRTN,1,0.97354,0.304,7.366887638,14.14714762,1.682544956,1.493717483,1.585667216,1.05,2.657024155,3.077927599,1.05,SPRTN,ENST00000295050,6.17E-06,1.37E-05,1.25E-06,SPRTN
ENSG00000010165,METTL13,EEF1AKNMT,1,1.63E-09,0.889,1.360496938,14.14714762,1.682544956,1.094521052,1.585667216,1.05,1.310323027,3.077927599,1.05,METTL13,ENST00000361735,9.44E-06,2.24E-05,1.83E-06,METTL13
ENSG00000010219,DYRK4,DYRK4,12,1.78E-18,1.508,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,DYRK4,ENST00000540757,7.11E-06,1.49E-05,1.22E-06,DYRK4
